Fold,Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Val_Accuracy,Val_Precision,Val_Recall,Val_F1,Val_MCC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Training_Time,Val_Accuracy_Epoch,Learning_Rate,batch_size,adaptive_method
1,0.998946295,0.998709029,0.998174893,0.998439223,0.998378554,0.999253633,0.999133423,0.998697887,0.998914081,0.998850995,0.999051683,0.998833713,0.998356702,0.998592764,0.998540694,212.9170365,1,0.001,32,FixedL1
2,0.999960974,0.999981238,0.999922982,0.999952104,0.999939934,1,1,1,1,1,1,1,1,1,1,217.1345413,1,0.001,32,FixedL1
3,0.999985365,0.999975599,0.999971004,0.9999733,0.999977454,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,276.7805517,1,0.001,32,FixedL1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,208.0657835,1,0.001,32,FixedL1
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,247.0877004,1,0.001,32,FixedL1
6,0.999960974,0.999981246,0.99992261,0.999951921,0.999939916,0.999912192,0.999957831,0.999829352,0.99989356,0.999864805,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,198.6317868,1,0.001,32,FixedL1
7,0.999263382,0.999083177,0.998790581,0.998934708,0.99886634,0.999429249,0.999285909,0.9990259,0.999154933,0.999123424,0.999407302,0.99927424,0.998986762,0.999129214,0.999087885,217.4996917,1,0.001,32,FixedL1
8,0.999956096,0.999926884,0.99991298,0.999919919,0.999932448,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,218.8926806,1,0.001,32,FixedL1
9,0.999995122,0.999991846,0.999990372,0.999991109,0.99999249,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,321.6298075,1,0.001,32,FixedL1
10,0.999980487,0.999990625,0.999961332,0.999975977,0.999969956,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,231.8181703,1,0.001,32,FixedL1
1,0.999278017,0.999301093,0.998712016,0.999006213,0.998888411,0.999429249,0.999554129,0.999036199,0.999294809,0.999121052,0.999407302,0.999477823,0.998876175,0.999176587,0.999087474,250.5542743,0.999912202,0.001,32,FixedL2
2,0.999678035,0.999766549,0.999399472,0.99958279,0.999504471,0.999692672,0.999787443,0.999408424,0.999597691,0.999525516,0.999525842,0.999742788,0.999073908,0.999407556,0.999270096,233.7233212,0.999736547,0.001,32,FixedL2
3,0.999312165,0.999566915,0.998673942,0.999119069,0.99894051,0.999473153,0.999616568,0.999005807,0.999310617,0.999193442,0.999288762,0.999599544,0.998617005,0.999106586,0.998905217,247.7819946,0.999736547,0.001,32,FixedL2
4,0.999453635,0.999097348,0.998975589,0.9990349,0.999159498,0.999604865,0.999337456,0.999244098,0.999289841,0.99938961,0.999407302,0.999061654,0.998916046,0.998987099,0.999087847,250.5802574,0.999780476,0.001,32,FixedL2
5,0.999785356,0.999728773,0.999637255,0.999682852,0.999669396,0.999692672,0.999586753,0.999509392,0.999547718,0.999529245,0.999841947,0.999865017,0.999711782,0.999788347,0.999756662,301.407444,0.999692678,0.001,32,FixedL2
6,0.999556078,0.999760049,0.999141001,0.999449883,0.999316639,0.999648768,0.999767029,0.999350562,0.999558608,0.999459225,0.999446815,0.999734446,0.998905224,0.999318563,0.999148531,241.47966,0.999868274,0.001,32,FixedL2
7,0.999526808,0.99944937,0.99918599,0.999317028,0.999271475,0.999648768,0.999668911,0.999426626,0.999547542,0.999460411,0.999723408,0.999690203,0.999514049,0.999601908,0.999574206,230.8768232,0.999692678,0.001,32,FixedL2
8,0.999238991,0.998865753,0.998712836,0.998788879,0.998829114,0.999078017,0.998588781,0.998585547,0.998587041,0.998572545,0.999604868,0.999389219,0.999396058,0.999392105,0.999391791,230.4510705,1,0.001,32,FixedL2
9,0.999604863,0.999565075,0.999261412,0.999412947,0.99939173,0.999648753,0.999615819,0.999373623,0.999494492,0.999458671,0.999565355,0.999532388,0.999176681,0.999354099,0.999330844,198.0693529,0.999780476,0.001,32,FixedL2
10,0.999146308,0.999112037,0.998422879,0.998766188,0.998685668,0.999121883,0.998999075,0.998427149,0.998711705,0.998648984,0.999446815,0.999398992,0.998966661,0.999182258,0.999148337,249.8970897,0.999868274,0.001,32,FixedL2
1,0.999892678,0.999841426,0.999801925,0.999821628,0.999834778,0.999956096,0.999925373,0.999914325,0.999919836,0.999932388,0.999802434,0.999717647,0.999638682,0.999677995,0.999695851,337.171247,0.999956071,0.001,32,MLP
2,0.99997073,0.999968547,0.999949506,0.999959024,0.99995495,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,386.6925259,1,0.001,32,MLP
3,0.999765843,0.999667536,0.999669684,0.99966856,0.999639272,0.99978048,0.999724567,0.999649161,0.999686838,0.999663907,0.999683894,0.999507846,0.999535068,0.999521283,0.999513367,326.8466175,1,0.001,32,MLP
4,0.999931704,0.999898148,0.99990846,0.999903303,0.999894893,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,384.570339,1,0.001,32,MLP
5,0.999541443,0.999287662,0.999302301,0.99929464,0.999293726,0.999429249,0.99913746,0.99934533,0.999241058,0.999125788,0.999525842,0.999291893,0.999204615,0.99924764,0.999270108,423.3621118,0.99964875,0.001,32,MLP
6,0.999819504,0.99973925,0.99972902,0.999734101,0.999722122,0.999736576,0.999635385,0.999532263,0.999583726,0.999594426,0.999841947,0.999771166,0.999711782,0.99974144,0.999756662,339.0427225,0.999780476,0.001,32,MLP
7,0.999565835,0.999462348,0.9993316,0.999396735,0.999331438,0.999648768,0.999712991,0.999351068,0.99953182,0.999460388,0.999644381,0.999641729,0.999414909,0.99952805,0.999452518,341.6119246,0.999956071,0.001,32,MLP
8,0.999946339,0.999962625,0.999893642,0.999928121,0.999917434,0.999956096,0.999979135,0.999914296,0.999946708,0.999932023,0.999841947,0.999894533,0.999699494,0.999796948,0.999756663,322.4836276,0.999956071,0.001,32,MLP
9,0.999931705,0.999945316,0.999872579,0.999908939,0.999894863,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,319.2349994,1,0.001,32,MLP
10,0.999614619,0.999355203,0.999536236,0.999445468,0.999406741,0.999736565,0.999540762,0.999593519,0.999567018,0.999594651,0.999683894,0.999448708,0.999594278,0.999521319,0.999513391,215.3621926,0.999736547,0.001,32,MLP
1,0.999165817,0.998849175,0.998546524,0.998697231,0.998715744,0.999341441,0.999048578,0.998919979,0.9989842,0.998985766,0.999170223,0.998849685,0.998574829,0.998711683,0.998722478,349.0030525,1,0.001,32,Novel
2,0.999590226,0.999758663,0.999235933,0.999496982,0.999369348,0.999604865,0.999726236,0.999230171,0.999477784,0.999389961,0.999565355,0.999684899,0.999164393,0.999424221,0.999330854,356.9507885,1,0.001,32,Novel
3,0.999829261,0.999750271,0.99976783,0.999758961,0.999736988,0.99978048,0.999633539,0.999736398,0.999684764,0.999663986,0.999644381,0.999548207,0.999474256,0.999510933,0.999452553,303.1534469,1,0.001,32,Novel
4,0.99929753,0.999308514,0.998758168,0.999032401,0.998919051,0.999297537,0.999233323,0.998777291,0.999004129,0.998914734,0.999288762,0.999346139,0.998727592,0.999035917,0.99890508,391.5735204,1,0.001,32,Novel
5,0.999936583,0.999901717,0.999896547,0.999899129,0.999902307,1,1,1,1,1,0.999920974,0.99991512,0.999843603,0.999879332,0.999878332,497.0949664,1,0.001,32,Novel
6,0.999980487,0.999967508,0.999976042,0.999971774,0.999969958,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,483.8053524,1,0.001,32,Novel
7,0.998907269,0.998728738,0.998105063,0.99841433,0.998317852,0.999209729,0.999063995,0.998633534,0.998847319,0.998786235,0.998972657,0.99882484,0.99822488,0.998522194,0.998418971,452.8879037,1,0.001,32,Novel
8,0.999990243,0.999988057,0.999983747,0.999985901,0.999984988,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,524.4829092,1,0.001,32,Novel
9,0.999121917,0.998687085,0.998469882,0.998577317,0.998648396,0.999209694,0.998806807,0.998621339,0.998713145,0.998782045,0.999209736,0.998805363,0.998630542,0.998717276,0.998783343,337.3582907,1,0.001,32,Novel
10,0.999892679,0.999893652,0.999810558,0.999852077,0.999834761,0.999912188,0.999893367,0.999850478,0.999871889,0.99986488,0.999762921,0.999797558,0.999567672,0.999682497,0.999634998,391.7923062,1,0.001,32,Novel
1,0.999843896,0.999781168,0.999728903,0.999755006,0.999759672,0.999956096,0.999925373,0.999914325,0.999919836,0.999932388,0.99988146,0.999837077,0.999777692,0.999807351,0.999817499,123.3739395,1,0.001,64,Adaptive
2,0.999921948,0.999904157,0.999869762,0.999886933,0.999879874,0.999912192,0.99989245,0.999854057,0.999873221,0.999864436,0.999960487,0.999951485,0.999934089,0.99994278,0.999939166,149.6339781,1,0.001,64,Adaptive
3,0.999960974,0.999962948,0.999930332,0.999946637,0.999939877,0.999956096,0.999947291,0.9999266,0.999936937,0.999932784,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,136.1817131,1,0.001,64,Adaptive
4,0.999590226,0.99955284,0.999233826,0.999393015,0.999369381,0.999604865,0.999533791,0.999238342,0.999385652,0.999389443,0.999644381,0.999658951,0.999308503,0.999483306,0.999452523,126.3991365,0.999824405,0.001,64,Adaptive
5,0.999985365,0.999982045,0.999975468,0.999978755,0.999977456,1,1,1,1,1,1,1,1,1,1,122.9179111,1,0.001,64,Adaptive
6,0.998995078,0.99852724,0.998239667,0.998381427,0.998453133,0.999078017,0.998692245,0.998385025,0.998536731,0.998580714,0.998814604,0.998164666,0.997936661,0.998047145,0.998175569,137.2480502,0.999956071,0.001,64,Adaptive
7,0.99963413,0.999498095,0.999354579,0.999426146,0.999436619,0.999604865,0.999384633,0.999244811,0.999314206,0.999393018,0.999683894,0.999559826,0.999423563,0.999491534,0.999513348,134.366399,1,0.001,64,Adaptive
8,0.999497539,0.999154256,0.999058458,0.999105755,0.999227,0.999297537,0.998757466,0.998740088,0.998748245,0.998912491,0.999525842,0.999198443,0.999073908,0.99913513,0.999270192,155.3123226,1,0.001,64,Adaptive
9,0.999897557,0.999839634,0.999834318,0.999836954,0.9998423,0.999956094,0.999928202,0.999910905,0.999919541,0.999932331,0.999920974,0.999885591,0.999843603,0.999864566,0.999878334,144.554225,1,0.001,64,Adaptive
10,0.99844872,0.997792665,0.997193827,0.997490121,0.997612194,0.998682824,0.99812346,0.997612996,0.997866072,0.997973576,0.998854117,0.998421088,0.997941135,0.998179172,0.998236271,136.2715502,0.999429226,0.001,64,Adaptive
1,0.999721939,0.999806816,0.999480599,0.999643528,0.999571921,0.99978048,0.999841042,0.999603605,0.999722191,0.999661949,0.999762921,0.999886122,0.99953081,0.999708233,0.999635026,176.572681,1,0.001,64,ElasticNet
2,0.999624374,0.999644693,0.999330096,0.999487077,0.999421913,0.999517057,0.999572621,0.999116539,0.999344074,0.999254413,0.999723408,0.99977858,0.999489474,0.999633863,0.999574165,209.2033501,1,0.001,64,ElasticNet
3,0.999624374,0.99938465,0.999463265,0.999423532,0.99942145,0.999517057,0.999221743,0.999296746,0.999258471,0.999260837,0.999565355,0.999289007,0.999344251,0.999316258,0.999330936,166.3204069,1,0.001,64,ElasticNet
4,0.999965852,0.999938553,0.999954386,0.999946469,0.999947447,0.999956096,0.999912311,0.999979032,0.999945664,0.999932161,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,161.0902762,0.999956071,0.001,64,ElasticNet
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,190.8002894,1,0.001,64,ElasticNet
6,0.999995122,0.999990327,0.999991876,0.999991101,0.999992489,0.999956096,0.999978914,0.999914676,0.999946787,0.999932401,1,1,1,1,1,202.1501503,0.999956071,0.001,64,ElasticNet
7,0.999941461,0.999913029,0.999891725,0.999902371,0.999909851,0.999956096,0.999927304,0.999912892,0.999920085,0.999932549,0.99988146,0.999802424,0.999765405,0.99978382,0.999817511,166.7755575,1,0.001,64,ElasticNet
8,0.999302408,0.999118118,0.998697555,0.998906954,0.99892672,0.999209729,0.998975482,0.998550362,0.99876198,0.998776509,0.999565355,0.999544578,0.999164393,0.999353954,0.999330856,128.781796,1,0.001,64,ElasticNet
9,0.999151186,0.999085922,0.998500099,0.998791497,0.998693616,0.999121883,0.998965716,0.998459973,0.998711359,0.998646933,0.999407302,0.999420786,0.9989499,0.999184511,0.999087626,176.4511881,1,0.001,64,ElasticNet
10,0.999595106,0.99939674,0.999467312,0.99943191,0.999376661,0.999736565,0.99961524,0.999658702,0.999636805,0.999594683,0.999644381,0.99950393,0.999569917,0.999536838,0.999452525,128.5445044,0.999956071,0.001,64,ElasticNet
1,0.999848774,0.999894365,0.999717299,0.999805796,0.999767178,0.999912192,0.999957827,0.99982865,0.999893207,0.999864777,0.99988146,0.999883806,0.999777692,0.999830738,0.99981749,134.8429327,1,0.001,64,FixedL1
2,0.999990243,0.999995309,0.999980746,0.999988027,0.999984983,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,137.648412,1,0.001,64,FixedL1
3,0.999087765,0.99858923,0.998329801,0.998456958,0.998595167,0.999341441,0.998983554,0.998760408,0.998870777,0.99899196,0.999091196,0.998609815,0.998356721,0.998480435,0.998601412,140.3611343,1,0.001,64,FixedL1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,147.6848905,1,0.001,64,FixedL1
5,1,1,1,1,1,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,125.8903787,1,0.001,64,FixedL1
6,0.999965852,0.999963231,0.999938483,0.999950855,0.999947425,0.999868288,0.9999038,0.999755079,0.9998294,0.999797204,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,157.0622144,1,0.001,64,FixedL1
7,0.999799991,0.999754432,0.999666135,0.999710112,0.999692044,0.999912192,0.999892911,0.999854567,0.999873706,0.999865103,0.999960487,0.999951485,0.999934089,0.99994278,0.999939166,182.6338172,1,0.001,64,FixedL1
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,136.6142981,1,0.001,64,FixedL1
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,158.1002319,1,0.001,64,FixedL1
10,0.999195091,0.998735857,0.998737422,0.998735507,0.998761058,0.999209694,0.998664115,0.998918831,0.998790886,0.998784206,0.99913071,0.998636398,0.998671759,0.998652988,0.998662053,138.952014,1,0.001,64,FixedL1
1,0.999541443,0.999709836,0.999124782,0.999416729,0.999294091,0.999736576,0.999840912,0.999496975,0.99966874,0.999594344,0.999644381,0.99979967,0.999308503,0.999553665,0.99945254,133.1906931,0.999824405,0.001,64,FixedL2
2,0.999804869,0.999821707,0.999647633,0.999734597,0.999699674,0.999692672,0.999669944,0.999440735,0.999555172,0.999525512,0.999841947,0.999894533,0.999699494,0.999796948,0.999756663,191.3344338,0.999692678,0.001,64,FixedL2
3,0.999629252,0.999437008,0.999328413,0.999382398,0.999428889,0.999692672,0.999548426,0.999435803,0.999491966,0.999529498,0.999644381,0.999442462,0.999296215,0.999368621,0.999452622,145.4652982,0.999956071,0.001,64,FixedL2
4,0.999034104,0.999232763,0.998213377,0.99872172,0.998513572,0.998990209,0.999284443,0.998065902,0.998673073,0.998439809,0.999249249,0.999610162,0.998538807,0.999072576,0.998844443,146.4974589,0.999824405,0.001,64,FixedL2
5,0.999151182,0.999560197,0.998344948,0.998950102,0.998692846,0.999121921,0.999575335,0.998267912,0.998918667,0.998655202,0.999288762,0.999599023,0.998604718,0.999100193,0.998905237,161.1636567,0.999385357,0.001,64,FixedL2
6,0.999760965,0.999702541,0.999603054,0.999652596,0.999632045,0.999560961,0.999460742,0.999235174,0.999347285,0.999324219,0.999841947,0.999835523,0.999711782,0.999773589,0.999756668,142.8609772,0.999912202,0.001,64,FixedL2
7,0.9995512,0.999269675,0.999220672,0.999244649,0.999308955,0.999692672,0.999653882,0.999433418,0.999543588,0.999527818,0.999565355,0.999495008,0.999201256,0.999348004,0.999330791,133.2483068,1,0.001,64,FixedL2
8,0.999643887,0.999670215,0.999304966,0.99948719,0.999452101,0.999692672,0.999747607,0.999441897,0.999594549,0.999524174,0.999762921,0.999886122,0.99953081,0.999708233,0.999635026,129.2690654,1,0.001,64,FixedL2
9,0.999785357,0.999739639,0.999642511,0.999690947,0.999669608,0.999736565,0.999708782,0.999551813,0.999630087,0.999594031,0.999841947,0.999835523,0.999711782,0.999773589,0.999756668,126.5690494,0.999868274,0.001,64,FixedL2
10,0.999619497,0.999307719,0.999428831,0.999368035,0.999414199,0.999736565,0.99957193,0.999583188,0.999577512,0.999594617,0.999723408,0.999595651,0.999548821,0.999572215,0.999574142,213.8896286,0.999956071,0.001,64,FixedL2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,193.1233811,1,0.001,64,MLP
2,0.999936583,0.999883637,0.999950639,0.999917129,0.999902397,0.999956096,0.999910905,0.99997899,0.999944939,0.999932218,0.99988146,0.999790025,0.999824615,0.999807296,0.999817502,214.1369207,0.999956071,0.001,64,MLP
3,0.999204843,0.998618855,0.999091127,0.998853906,0.998775548,0.999121921,0.998422652,0.999019839,0.998720039,0.998656287,0.99889363,0.998054947,0.998766092,0.998408798,0.998297635,182.2969673,1,0.001,64,MLP
4,0.999429243,0.999340514,0.999040499,0.999190357,0.999121579,0.999517057,0.999582767,0.999110382,0.99934633,0.999253715,0.999644381,0.99962917,0.999397523,0.999513201,0.999452483,184.6375954,0.99964875,0.001,64,MLP
5,0.999829261,0.999841422,0.999705598,0.999773478,0.99973698,0.999824384,0.99973374,0.999717981,0.999725844,0.99973093,0.999802434,0.999858176,0.999638682,0.999748319,0.999695835,271.2024927,0.999956071,0.001,64,MLP
6,0.999770722,0.999692984,0.999606904,0.999649853,0.999647027,0.999692672,0.999581403,0.999457991,0.999519545,0.999526844,0.999723408,0.999625685,0.999514049,0.999569745,0.999574182,215.4500747,0.999912202,0.001,64,MLP
7,0.999068252,0.998631017,0.998679481,0.998654163,0.998565486,0.999078017,0.998873514,0.998587608,0.99872911,0.998583802,0.999170223,0.99870268,0.998874572,0.998786671,0.998723148,208.3392048,0.999956071,0.001,64,MLP
8,0.999765843,0.999658015,0.999578692,0.999618285,0.999639721,0.999824384,0.999759474,0.999692073,0.999725717,0.999728104,0.99988146,0.999866587,0.999777692,0.999822112,0.999817493,210.2414277,0.999956071,0.001,64,MLP
9,0.999839018,0.999829743,0.999729592,0.999779606,0.999752186,0.999868282,0.999835381,0.999802727,0.999819013,0.999796996,0.999802434,0.999811296,0.999668355,0.99973974,0.999695831,209.4758523,0.999956071,0.001,64,MLP
10,0.999760966,0.99966526,0.999621515,0.999643347,0.99963197,0.999780471,0.999669129,0.99969016,0.999679629,0.999662186,0.999802434,0.999705307,0.999692793,0.999699012,0.999695834,186.0002427,1,0.001,64,MLP
1,0.999702426,0.999655572,0.999493714,0.999574493,0.999541894,0.999824384,0.999785408,0.999690377,0.999737789,0.999729576,0.999762921,0.999738624,0.999567672,0.999652995,0.999635019,249.2957082,1,0.001,64,Novel
2,0.999692669,0.999566928,0.99955887,0.999562785,0.999527003,0.999736576,0.999600642,0.999638865,0.999619721,0.999593289,0.999723408,0.999632909,0.999600979,0.999616751,0.999574202,235.2534995,1,0.001,64,Novel
3,0.999829261,0.999789961,0.999718022,0.999753879,0.999736996,0.999824384,0.999789296,0.9997064,0.999747718,0.999731168,0.999841947,0.999835523,0.999711782,0.999773589,0.999756668,228.2002387,1,0.001,64,Novel
4,0.999360948,0.999003448,0.999224572,0.999113594,0.999016776,0.999209729,0.998796911,0.999017234,0.998906575,0.998779154,0.999249249,0.998880069,0.999047396,0.998963346,0.99884436,234.3473077,1,0.001,64,Novel
5,0.99991707,0.999933942,0.999849203,0.99989156,0.999872248,0.999912192,0.999908665,0.999858155,0.999883394,0.999865468,0.999841947,0.999800727,0.999746554,0.999773596,0.999756661,237.4631486,1,0.001,64,Novel
6,0.999317043,0.999252402,0.998744094,0.998997973,0.99894847,0.999121921,0.998936054,0.998404036,0.998669448,0.99864798,0.999604868,0.999455173,0.999291741,0.999373271,0.999391653,184.3750694,1,0.001,64,Novel
7,0.999897556,0.99989962,0.999807879,0.999853741,0.999842237,0.999824384,0.999915297,0.999665959,0.999790547,0.9997302,0.99988146,0.999943048,0.999777692,0.999860338,0.999817497,238.6643891,1,0.001,64,Novel
8,0.999687791,0.999557617,0.999432092,0.999494717,0.999519639,0.999648768,0.999519082,0.999384147,0.999451386,0.999456243,0.999762921,0.999686373,0.999543098,0.999614555,0.99963501,199.3700526,1,0.001,64,Novel
9,0.999878044,0.999806391,0.999835031,0.999820672,0.999812268,0.999956094,0.999928202,0.999945911,0.999937048,0.999932332,0.999802434,0.999670879,0.999698029,0.9996843,0.999695865,225.4211185,1,0.001,64,Novel
10,0.99922436,0.998770314,0.999055096,0.998910562,0.99880657,0.999165789,0.998640385,0.998986559,0.998810646,0.998717342,0.999288762,0.998958279,0.999067206,0.999011139,0.998905517,233.8910596,1,0.001,64,Novel
1,1,1,1,1,1,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,84.17579842,1,0.0001,128,Adaptive
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100.6087821,1,0.0001,128,Adaptive
3,0.999995122,0.999993994,0.999991865,0.99999293,0.999992485,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,69.66414618,1,0.0001,128,Adaptive
4,0.999990243,0.999985882,0.999982227,0.999984054,0.999984985,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,76.99041557,1,0.0001,128,Adaptive
5,0.99997073,0.999945789,0.999980111,0.999962948,0.999954912,1,1,1,1,1,0.99988146,0.999790025,0.999824615,0.999807296,0.999817502,70.62341022,1,0.0001,128,Adaptive
6,1,1,1,1,1,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,74.22917175,1,0.0001,128,Adaptive
7,0.999990243,0.999983715,0.999980697,0.999982205,0.999984975,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,84.24898553,1,0.0001,128,Adaptive
8,1,1,1,1,1,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,81.01923013,1,0.0001,128,Adaptive
9,0.999985365,0.999989322,0.99997259,0.999980956,0.999977471,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,83.6010983,1,0.0001,128,Adaptive
10,0.999985365,0.99998566,0.999974097,0.999979878,0.999977467,1,1,1,1,1,0.999960487,0.999934106,0.999921802,0.999927944,0.999939166,74.12226367,1,0.0001,128,Adaptive
1,0.999990243,0.999991662,0.999982211,0.999986936,0.999984979,1,1,1,1,1,0.999960487,0.999981013,0.999921802,0.999951401,0.999939165,79.88062954,1,0.0001,128,ElasticNet
2,1,1,1,1,1,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,79.15118241,1,0.0001,128,ElasticNet
3,0.999404852,0.99971099,0.998840744,0.999274663,0.999083335,0.999560961,0.999786908,0.999165206,0.999475516,0.999327919,0.999367789,0.999696556,0.998748827,0.99922103,0.999026932,75.88142467,1,0.0001,128,ElasticNet
4,0.999897556,0.999867862,0.999840573,0.999854196,0.999842347,0.999824384,0.999744128,0.99974369,0.999743889,0.999728635,0.999841947,0.999771201,0.999699494,0.999735279,0.999756668,68.32473874,1,0.0001,128,ElasticNet
5,0.999975609,0.999970076,0.999959113,0.999964592,0.999962426,1,1,1,1,1,0.999920974,0.999885591,0.999843603,0.999864566,0.999878334,81.46939731,1,0.0001,128,ElasticNet
6,0.999965852,0.999951672,0.999938483,0.999945076,0.999947426,0.999824384,0.999743418,0.999680807,0.999712072,0.999729608,0.999920974,0.999885591,0.999843603,0.999864566,0.999878334,82.49569654,1,0.0001,128,ElasticNet
7,0.999990243,0.99998801,0.999983714,0.999985861,0.999984975,1,1,1,1,1,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,75.39934683,1,0.0001,128,ElasticNet
8,1,1,1,1,1,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,88.78031874,1,0.0001,128,ElasticNet
9,0.999921948,0.999880377,0.999853324,0.999866836,0.999879846,0.999956094,0.999928202,0.999910905,0.999919541,0.999932331,0.99988146,0.999802424,0.999765405,0.99978382,0.999817511,72.98653793,1,0.0001,128,ElasticNet
10,0.999960974,0.9999499,0.999933506,0.999941698,0.999939912,1,1,1,1,1,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,78.75374794,1,0.0001,128,ElasticNet
1,0.999990243,0.999983762,0.999980661,0.999982211,0.999984979,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,80.07865071,1,0.0001,128,FixedL1
2,0.999878043,0.99980245,0.999759319,0.999780789,0.999812311,0.99978048,0.999635675,0.999554367,0.999594689,0.999661133,0.99988146,0.999802424,0.999765405,0.99978382,0.999817511,107.4783964,1,0.0001,128,FixedL1
3,1,1,1,1,1,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,87.04521132,1,0.0001,128,FixedL1
4,0.99997073,0.999949442,0.999949708,0.999949572,0.999954955,1,1,1,1,1,0.999920974,0.999962029,0.999843603,0.99990279,0.999878332,70.2044878,1,0.0001,128,FixedL1
5,0.999951217,0.999941604,0.999915287,0.99992844,0.999924853,1,1,1,1,1,0.999960487,0.999951485,0.999921802,0.999936635,0.999939166,82.9879806,1,0.0001,128,FixedL1
6,0.999990243,0.999983753,0.999980652,0.999982202,0.999984979,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,93.44619226,1,0.0001,128,FixedL1
7,0.999995122,0.999991857,0.999990349,0.999991103,0.999992488,0.999956096,0.999927304,0.999912892,0.999920085,0.999932549,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,80.04465842,1,0.0001,128,FixedL1
8,0.999965852,0.999951054,0.99993386,0.999942453,0.999947458,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,78.44126892,1,0.0001,128,FixedL1
9,0.999956096,0.999941773,0.999923663,0.999932715,0.999932413,1,1,1,1,1,0.999920974,0.999885591,0.999843603,0.999864566,0.999878334,89.77619982,1,0.0001,128,FixedL1
10,1,1,1,1,1,1,1,1,1,1,0.999920974,0.999868248,0.999843603,0.999855884,0.999878336,96.75910068,1,0.0001,128,FixedL1
1,0.999180452,0.999032785,0.998581678,0.998805606,0.998738658,0.999165825,0.999123597,0.99851551,0.998817989,0.998715659,0.999367789,0.999207411,0.998908564,0.999056939,0.999026935,98.7231729,0.999956071,0.0001,128,FixedL2
2,0.999482904,0.999462642,0.999070242,0.999265935,0.999204196,0.999165825,0.999111612,0.998548923,0.998828284,0.998712556,0.999209736,0.999067286,0.99859577,0.998830331,0.998783553,77.14056993,0.999912202,0.0001,128,FixedL2
3,0.999224356,0.999172167,0.998622944,0.998896782,0.998805111,0.999121921,0.999026369,0.998464486,0.998744462,0.998655742,0.999328276,0.999382844,0.998793503,0.999087186,0.998965951,73.2306633,0.999956071,0.0001,128,FixedL2
4,0.999956096,0.999960679,0.999920776,0.999940724,0.999932431,0.999956096,0.999945864,0.999926188,0.999936018,0.999932158,0.999762921,0.999703667,0.999567672,0.999635589,0.999634993,115.287807,0.999956071,0.0001,128,FixedL2
5,0.999941461,0.999931061,0.999898883,0.999914962,0.999909823,1,1,1,1,1,0.99988146,0.999943048,0.999765405,0.999854168,0.999817502,105.8232992,1,0.0001,128,FixedL2
