Fold,Train_Accuracy,Train_Precision,Train_Recall,Train_F1,Train_MCC,Val_Accuracy,Val_Precision,Val_Recall,Val_F1,Val_MCC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_MCC,Training_Time,Val_Accuracy_Epoch,Learning_Rate,batch_size,adaptive_method
10,0.999558239,0.999533298,0.99952356,0.999528197,0.999400914,0.999558109,0.999672775,0.999357326,0.99951453,0.999400027,0.999602544,0.999458874,0.999707944,0.999583031,0.999461062,22.47707462,1,0.001,32,MLP
1,0.998036521,0.997541593,0.998261297,0.99789812,0.997339857,0.997791519,0.997306444,0.998080204,0.997690567,0.996997257,0.998807631,0.998621354,0.999001981,0.998810158,0.998383705,24.18888044,0.998674929,0.001,32,Novel
2,0.99901826,0.999123916,0.998775101,0.998948822,0.99866806,0.999116608,0.999337748,0.998975647,0.999155726,0.998805891,0.999205087,0.999417249,0.999037533,0.99922658,0.998922097,34.23413754,1,0.001,32,Novel
3,0.999901826,0.999865952,0.99992784,0.999896872,0.999866829,1,1,1,1,1,1,1,1,1,1,32.28660512,1,0.001,32,Novel
4,0.999361869,0.999345483,0.999165735,0.999254678,0.999135457,0.999116608,0.999027237,0.99872449,0.998873284,0.998792199,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,36.48887944,0.99955833,0.001,32,Novel
5,0.999165521,0.999061521,0.999125208,0.999092867,0.998868647,1,1,1,1,1,0.998807631,0.998619948,0.998752017,0.998684827,0.99838309,38.3325069,1,0.001,32,Novel
6,0.999410956,0.999285363,0.999442925,0.999364015,0.999200154,0.999558304,0.999551167,0.999551167,0.999550764,0.999406094,0.999205087,0.999045651,0.999287776,0.999165988,0.998922117,42.56954265,1,0.001,32,Novel
7,0.998527463,0.998245987,0.99846108,0.998353069,0.998002763,0.999558109,0.999528302,0.999438202,0.999482713,0.999401083,0.998807631,0.998383621,0.999123832,0.998750336,0.998384763,28.57629633,1,0.001,32,Novel
8,0.997202179,0.997101582,0.997030346,0.997049977,0.996213464,0.998232435,0.99823108,0.998075234,0.998148829,0.99760929,0.996422893,0.996274834,0.996146442,0.996185325,0.99516269,29.79497099,0.999116242,0.001,32,Novel
9,0.999705493,0.999645507,0.999690332,0.999667834,0.999600639,1,1,1,1,1,1,1,1,1,1,34.01637435,1,0.001,32,Novel
10,0.998576547,0.998498485,0.998498202,0.998494605,0.998071456,0.999116217,0.999100719,0.999102334,0.999099909,0.998800695,0.998807631,0.998745819,0.998758278,0.998748926,0.99838433,25.58429909,0.999558091,0.001,32,Novel
1,0.999607304,0.99958532,0.99946766,0.999526035,0.999467647,0.999558304,0.999536178,0.999360614,0.999447771,0.999399153,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,16.52140331,1,0.001,64,Adaptive
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.54054761,1,0.001,64,Adaptive
3,0.999852739,0.999847001,0.999844269,0.999845587,0.999800248,1,1,1,1,1,1,1,1,1,1,24.01213789,1,0.001,64,Adaptive
4,0.999410956,0.999292519,0.999472813,0.999382489,0.999201788,1,1,1,1,1,1,1,1,1,1,17.05554414,1,0.001,64,Adaptive
5,0.999852739,0.999846406,0.999844366,0.999845338,0.999800327,0.999116608,0.999232687,0.998892449,0.999061636,0.998798031,1,1,1,1,1,19.58956504,1,0.001,64,Adaptive
6,0.999901826,0.999896665,0.999880353,0.999888502,0.999866672,1,1,1,1,1,1,1,1,1,1,19.33762789,1,0.001,64,Adaptive
7,0.999950915,0.999932505,0.999948176,0.999940333,0.999933409,1,1,1,1,1,1,1,1,1,1,19.83759522,1,0.001,64,Adaptive
8,0.999607323,0.999587033,0.999589912,0.999588133,0.999467386,0.999558109,0.999518304,0.999553571,0.999535506,0.999401966,0.998807631,0.998745819,0.998758278,0.998748926,0.99838433,20.70179963,0.999558091,0.001,64,Adaptive
9,0.999558239,0.999474089,0.999537717,0.999505764,0.999400967,0.999558109,0.999519231,0.999539595,0.999528969,0.999399158,1,1,1,1,1,17.84260702,1,0.001,64,Adaptive
10,0.997791194,0.997688642,0.997439569,0.997560158,0.997005898,0.998674326,0.998660714,0.998646209,0.998649826,0.998201828,0.998410175,0.99834283,0.998197196,0.998267482,0.997844617,15.92378092,0.999558091,0.001,64,Adaptive
1,0.999607304,0.999586378,0.999618502,0.999602348,0.999467528,1,1,1,1,1,1,1,1,1,1,19.6022625,1,0.001,64,ElasticNet
2,0.999558217,0.999531835,0.999525917,0.999528487,0.999400691,0.999558304,0.999551167,0.999519231,0.999534766,0.999402885,0.999205087,0.999162479,0.999172185,0.999165943,0.998922457,14.95313835,1,0.001,64,ElasticNet
3,0.997840173,0.998149338,0.997440496,0.997792009,0.997071167,0.999116608,0.999351492,0.998939213,0.999144359,0.998802776,0.998410175,0.998837209,0.998075065,0.998452896,0.997845194,13.01967549,0.99955833,0.001,64,ElasticNet
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.82906508,1,0.001,64,ElasticNet
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.81910801,1,0.001,64,ElasticNet
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.35565424,1,0.001,64,ElasticNet
7,0.998969224,0.998928509,0.998846126,0.998886738,0.998601841,0.999116217,0.999207378,0.998948965,0.99907729,0.998802084,0.999205087,0.999162479,0.999172185,0.999165943,0.998922457,14.08116341,0.999116242,0.001,64,ElasticNet
8,0.999312816,0.999293603,0.999059393,0.99917516,0.999068104,0.999116217,0.999038462,0.99882904,0.99893145,0.99880439,0.999205087,0.999162479,0.998915401,0.999037059,0.998922393,13.38879061,1,0.001,64,ElasticNet
9,0.999558239,0.99955147,0.99945855,0.99950493,0.999400936,0.999558109,0.999683544,0.999393204,0.999537905,0.999399099,1,1,1,1,1,11.97677231,1,0.001,64,ElasticNet
10,0.99774211,0.997643819,0.997445126,0.997539192,0.996940282,0.999558109,0.999551971,0.999548736,0.999549949,0.999400081,0.998807631,0.998754042,0.998617365,0.998684551,0.998382985,12.84976387,1,0.001,64,ElasticNet
1,0.999361869,0.999531025,0.999164191,0.99934684,0.999134987,0.999558304,0.999680307,0.999360614,0.999519949,0.999399119,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,17.25866032,1,0.001,64,FixedL1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.43540812,1,0.001,64,FixedL1
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.41594052,1,0.001,64,FixedL1
4,0.999901826,0.999897317,0.999881798,0.99988955,0.999866934,1,1,1,1,1,1,1,1,1,1,21.78766966,1,0.001,64,FixedL1
5,0.999460043,0.999437743,0.999429342,0.9994329,0.999268151,0.999558304,0.999551971,0.999531835,0.999541483,0.999399075,0.999205087,0.999174917,0.999159664,0.999165901,0.998922449,22.47316957,1,0.001,64,FixedL1
6,0.999803652,0.99979171,0.999729876,0.999760676,0.999733387,1,1,1,1,1,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,20.85804462,1,0.001,64,FixedL1
7,0.999312816,0.999103584,0.999400063,0.999251351,0.99906809,0.999116217,0.998881432,0.999357326,0.999117712,0.998802946,1,1,1,1,1,21.53377843,1,0.001,64,FixedL1
8,0.999950915,0.999963982,0.999932814,0.999948392,0.9999334,0.999558109,0.999554367,0.999517375,0.999535439,0.999401953,1,1,1,1,1,16.99598193,1,0.001,64,FixedL1
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.27103829,1,0.001,64,FixedL1
10,0.999754577,0.999740492,0.999742988,0.999741692,0.999667127,0.999558109,0.99954955,0.999551167,0.999549954,0.999400082,1,1,1,1,1,12.92907143,1,0.001,64,FixedL1
1,0.999803652,0.999792488,0.999764519,0.999778432,0.999733763,0.999558304,0.999536178,0.999360614,0.999447771,0.999399153,1,1,1,1,1,11.93282938,1,0.001,64,FixedL2
2,0.999656391,0.999683765,0.99954517,0.999614247,0.999533768,1,1,1,1,1,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,12.05589271,1,0.001,64,FixedL2
3,0.999901826,0.999896865,0.99988103,0.999888943,0.999866815,1,1,1,1,1,1,1,1,1,1,10.85181737,1,0.001,64,FixedL2
4,0.999067347,0.999265417,0.998811128,0.99903706,0.998736405,1,1,1,1,1,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,11.0481205,1,0.001,64,FixedL2
5,0.999754565,0.999740879,0.999743852,0.999742233,0.999667244,0.999558304,0.99953271,0.999360614,0.999446034,0.999399057,1,1,1,1,1,17.33970857,1,0.001,64,FixedL2
6,0.998723738,0.998766622,0.998321268,0.998541598,0.998267452,1,1,1,1,1,0.999205087,0.999288822,0.998915401,0.999100671,0.998922123,15.60837531,1,0.001,64,FixedL2
7,0.999410985,0.99946008,0.999236912,0.999348068,0.999200998,1,1,1,1,1,1,1,1,1,1,13.84383965,1,0.001,64,FixedL2
8,0.999852746,0.999861025,0.999813921,0.999837451,0.999800198,0.999558109,0.999554367,0.999517375,0.999535439,0.999401953,1,1,1,1,1,15.6044693,0.999558091,0.001,64,FixedL2
9,0.999803662,0.999825527,0.999762733,0.999794086,0.999733749,1,1,1,1,1,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,12.30194664,1,0.001,64,FixedL2
10,0.999116478,0.999062254,0.999051156,0.999055929,0.998802026,0.999558109,0.999551971,0.999548736,0.999549949,0.999400081,0.998807631,0.998754042,0.998617365,0.998684551,0.998382985,13.04603863,1,0.001,64,FixedL2
1,0.999312782,0.999356619,0.999186823,0.999271463,0.99906813,0.999558304,0.999362245,0.999679898,0.999520561,0.999399243,0.999205087,0.999295062,0.999037533,0.99916557,0.998921935,12.8360877,0.99955833,0.001,64,MLP
2,0.999067347,0.998970248,0.998940082,0.998955007,0.998734369,0.999116608,0.999095041,0.999100719,0.999096631,0.998806021,0.998807631,0.998746284,0.998745757,0.998745294,0.998382782,12.88784385,1,0.001,64,MLP
3,0.999558217,0.999551116,0.999505826,0.999528439,0.999400666,0.999116608,0.999211503,0.998939213,0.999074465,0.998802577,1,1,1,1,1,12.20039296,1,0.001,64,MLP
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.16211581,1,0.001,64,MLP
5,1,1,1,1,1,0.999558304,0.999680715,0.999360614,0.999520153,0.999399022,1,1,1,1,1,19.12572479,0.99955833,0.001,64,MLP
6,0.999067347,0.998847641,0.999158992,0.999002656,0.998733918,0.999558304,0.999551971,0.99955036,0.999550762,0.999406094,0.998807631,0.998506863,0.99899572,0.998749434,0.998383749,13.21497893,1,0.001,64,MLP
7,0.999803662,0.999778138,0.999808409,0.999793262,0.999733629,1,1,1,1,1,0.999602544,0.999458874,0.999707944,0.999583031,0.999461062,12.88589287,1,0.001,64,MLP
8,0.999901831,0.99989663,0.999881553,0.999889074,0.999866803,1,1,1,1,1,1,1,1,1,1,14.19342804,1,0.001,64,MLP
9,0.999754577,0.99974339,0.999711016,0.999727159,0.999667181,1,1,1,1,1,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,13.04408932,1,0.001,64,MLP
10,0.998920139,0.998628277,0.999068374,0.998847136,0.99853617,0.999558109,0.99954955,0.999551167,0.999549954,0.999400082,0.998807631,0.998619001,0.998623345,0.998620091,0.998383081,13.77060366,1,0.001,64,MLP
1,0.997643825,0.998138398,0.996937555,0.997528806,0.996808721,0.998233216,0.998592917,0.997617157,0.998100008,0.997597584,0.998410175,0.998713669,0.997952934,0.998329535,0.997844814,19.83954597,0.9991166,0.001,64,Novel
2,0.998232869,0.998177899,0.998134672,0.99815386,0.99760333,0.998674912,0.998591695,0.998526007,0.998557399,0.998208648,0.998410175,0.99834354,0.998325308,0.998332337,0.997844523,26.58717155,0.9991166,0.001,64,Novel
3,0.998969173,0.998658707,0.999148695,0.998902309,0.998602632,0.998674912,0.998351344,0.998884256,0.998615537,0.998204901,0.999205087,0.998920086,0.999415888,0.999166477,0.99892265,21.61091876,0.99955833,0.001,64,Novel
4,0.998772825,0.998730698,0.998440421,0.998583727,0.998337299,1,1,1,1,1,0.998807631,0.998754042,0.998617365,0.998684551,0.998382985,23.77869534,1,0.001,64,Novel
5,0.999165521,0.999099439,0.999088745,0.999093146,0.99886892,0.998674912,0.998914216,0.998253063,0.998581173,0.998197403,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,21.85700417,0.99955833,0.001,64,Novel
6,0.999361869,0.999156501,0.999322493,0.999238382,0.999133895,1,1,1,1,1,0.999602544,0.999458874,0.999579832,0.999518883,0.999461028,26.73168921,1,0.001,64,Novel
7,0.998527463,0.99845723,0.998241364,0.998346975,0.998003151,0.999116217,0.999207378,0.998948965,0.99907729,0.998802084,0.998807631,0.998745819,0.998623345,0.998681741,0.99838389,20.54458952,1,0.001,64,Novel
8,0.998576547,0.998241345,0.998629149,0.998434177,0.998069633,0.999558109,0.999415888,0.999670185,0.999542586,0.999402015,0.999205087,0.998920086,0.999415888,0.999166477,0.99892265,27.73748231,0.999558091,0.001,64,Novel
9,0.998920139,0.998867369,0.998828674,0.998845963,0.998536758,1,1,1,1,1,0.999205087,0.999162479,0.999172185,0.999165943,0.998922457,25.26888847,1,0.001,64,Novel
10,0.999509154,0.999439305,0.999452826,0.999445986,0.999334234,0.999558109,0.99954955,0.999551167,0.999549954,0.999400082,1,1,1,1,1,33.95485711,0.999558091,0.001,64,Novel
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.02537513,1,0.0001,128,Adaptive
2,0.999803652,0.99982638,0.999761106,0.999793698,0.999733555,1,1,1,1,1,1,1,1,1,1,12.86636305,1,0.0001,128,Adaptive
3,0.998821912,0.998996457,0.998466307,0.998729421,0.998402476,1,1,1,1,1,0.998410175,0.998837209,0.997830803,0.998327925,0.997845944,13.27747011,1,0.0001,128,Adaptive
4,0.999901826,0.999896758,0.99986688,0.999881791,0.999866944,1,1,1,1,1,1,1,1,1,1,15.09668946,1,0.0001,128,Adaptive
5,0.999950913,0.999948133,0.99994877,0.999948446,0.999933436,1,1,1,1,1,1,1,1,1,1,13.78329921,1,0.0001,128,Adaptive
6,0.999754565,0.999773956,0.999709477,0.999741687,0.999666682,1,1,1,1,1,1,1,1,1,1,13.19544339,1,0.0001,128,Adaptive
7,0.99602415,0.995764291,0.995538752,0.995639877,0.994612589,0.999116217,0.998881432,0.99905482,0.998965977,0.998802774,0.996025437,0.995871963,0.995682449,0.995762367,0.994616789,11.41430879,1,0.0001,128,Adaptive
8,0.999312816,0.999326182,0.999215286,0.999270584,0.999067608,0.999558109,0.999518304,0.99941452,0.999465837,0.999401945,0.998807631,0.998883202,0.998617365,0.998748515,0.998383326,12.36737418,1,0.0001,128,Adaptive
9,0.99946007,0.999572637,0.999294318,0.999432987,0.999267966,0.999116217,0.999367889,0.998786408,0.999075272,0.998798618,0.999205087,0.999417249,0.998915401,0.999164806,0.998922285,13.15382934,1,0.0001,128,Adaptive
10,0.999607323,0.99960121,0.999512047,0.999556489,0.999467401,0.999558109,0.99954955,0.999551167,0.999549954,0.999400082,1,1,1,1,1,13.01772428,1,0.0001,128,Adaptive
1,0.998969173,0.998978117,0.998690337,0.998833216,0.998602375,0.999558304,0.999680307,0.999360614,0.999519949,0.999399119,0.998807631,0.998874894,0.998495233,0.998683628,0.998382857,12.70524168,1,0.0001,128,ElasticNet
2,0.999607304,0.999648512,0.999493054,0.999570632,0.999467128,1,1,1,1,1,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,12.88296556,1,0.0001,128,ElasticNet
3,0.998723738,0.998722917,0.998439994,0.998580532,0.998268825,0.999116608,0.998942354,0.999068901,0.999004191,0.998802985,0.997217806,0.997084867,0.99669243,0.996885152,0.996227068,12.53923821,1,0.0001,128,ElasticNet
4,0.999361869,0.999422485,0.99919498,0.999308313,0.999135194,0.999116608,0.999077491,0.999023438,0.999048656,0.998792256,0.999205087,0.999166609,0.999037533,0.999101605,0.998921778,12.23944616,1,0.0001,128,ElasticNet
5,0.999852739,0.999891603,0.999800373,0.999845936,0.999800321,0.999116608,0.999362245,0.998721228,0.99903969,0.99879846,1,1,1,1,1,13.39855504,1,0.0001,128,ElasticNet
6,0.999067347,0.99916053,0.998779457,0.998968808,0.998733747,0.999558304,0.999645892,0.999439462,0.999542237,0.999406056,1,1,1,1,1,13.03529811,1,0.0001,128,ElasticNet
7,0.998331125,0.9983265,0.997834365,0.998076132,0.997737349,0.999116217,0.999207378,0.998948965,0.99907729,0.998802084,0.998807631,0.998747167,0.998623625,0.998684926,0.998382563,11.75315666,1,0.0001,128,ElasticNet
8,0.999852746,0.999860612,0.999798441,0.999829474,0.999800211,0.999558109,0.999554367,0.999517375,0.999535439,0.999401953,1,1,1,1,1,14.34967113,1,0.0001,128,ElasticNet
9,0.999656408,0.999639575,0.999577183,0.999608327,0.999534039,0.999558109,0.999540441,0.999518304,0.999528929,0.99939915,1,1,1,1,1,12.62223673,1,0.0001,128,ElasticNet
10,0.999852746,0.999876704,0.999814892,0.999845769,0.999800271,0.999558109,0.99954955,0.999551167,0.999549954,0.999400082,1,1,1,1,1,14.23056602,1,0.0001,128,ElasticNet
1,0.999656391,0.999625754,0.999621931,0.99962371,0.999534101,1,1,1,1,1,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,15.18750334,1,0.0001,128,FixedL1
2,0.999656391,0.999636786,0.999560385,0.999598404,0.999533759,1,1,1,1,1,0.999205087,0.999162479,0.999043793,0.999101968,0.99892221,15.48924637,1,0.0001,128,FixedL1
3,0.999852739,0.999844366,0.99979882,0.999821528,0.999800247,1,1,1,1,1,1,1,1,1,1,14.5088346,1,0.0001,128,FixedL1
4,0.999705478,0.999721502,0.999630475,0.999675939,0.999600821,0.999558304,0.999363868,0.999511719,0.999437149,0.999395891,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,15.29589057,1,0.0001,128,FixedL1
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.277215,1,0.0001,128,FixedL1
6,0.999852739,0.99986092,0.999812822,0.999836849,0.999800011,1,1,1,1,1,1,1,1,1,1,16.30972219,1,0.0001,128,FixedL1
7,0.999312816,0.999355619,0.999102959,0.999228635,0.999067884,0.999116217,0.99905838,0.998876404,0.998965239,0.998802668,0.998012719,0.99803878,0.997410635,0.997719024,0.997305893,13.66513824,1,0.0001,128,FixedL1
8,0.99946007,0.999464209,0.999323316,0.999393502,0.999267447,1,1,1,1,1,0.999205087,0.999288822,0.998915401,0.999100671,0.998922123,12.72574806,1,0.0001,128,FixedL1
9,0.998723801,0.998792459,0.998503363,0.998646189,0.998270082,0.999116217,0.999058746,0.998911508,0.998984547,0.998798002,0.998807631,0.998764415,0.998739496,0.998748832,0.998384311,11.98260093,1,0.0001,128,FixedL1
10,0.999803662,0.999823778,0.999733972,0.999778788,0.99973371,0.999558109,0.99954955,0.999551167,0.999549954,0.999400082,1,1,1,1,1,14.08796525,1,0.0001,128,FixedL1
1,0.999705478,0.99973661,0.999615367,0.999675861,0.999600633,0.998674912,0.999043367,0.998081841,0.998557994,0.998198606,1,1,1,1,1,16.62686396,0.9991166,0.0001,128,FixedL2
2,0.998429217,0.998505661,0.997983616,0.99824188,0.997869125,0.999116608,0.999103943,0.998850575,0.99897513,0.998806234,0.999205087,0.999037533,0.999037533,0.999037533,0.998921597,14.32134604,1,0.0001,128,FixedL2
3,0.999754565,0.999741468,0.999679849,0.99971056,0.99966707,1,1,1,1,1,1,1,1,1,1,18.18923569,1,0.0001,128,FixedL2
4,0.99950913,0.99963705,0.999334398,0.999485149,0.999334921,0.998674912,0.998772984,0.998385682,0.998577025,0.998187919,0.999205087,0.999045651,0.999159664,0.999101486,0.998922268,14.72854805,0.99955833,0.0001,128,FixedL2
5,0.999165521,0.999245921,0.998928733,0.999086427,0.998868665,0.999116608,0.999083807,0.998892449,0.998987518,0.99879784,0.998012719,0.998289371,0.997288503,0.997780078,0.997307264,15.13865352,0.99955833,0.0001,128,FixedL2
6,0.999754565,0.999756754,0.99967776,0.999717169,0.999666702,1,1,1,1,1,1,1,1,1,1,17.09753656,1,0.0001,128,FixedL2
7,0.998576547,0.998655134,0.998186545,0.998419499,0.998069203,0.999558109,0.999679076,0.999438202,0.99955822,0.999401047,0.999205087,0.999037533,0.999037533,0.999037533,0.998921597,13.91121912,1,0.0001,128,FixedL2
8,0.999754577,0.999757677,0.999679549,0.999718526,0.999667014,0.999558109,0.999518304,0.99941452,0.999465837,0.999401945,0.999205087,0.999417249,0.998915401,0.999164806,0.998922285,16.97061539,1,0.0001,128,FixedL2
9,0.99946007,0.999433096,0.999294318,0.999363202,0.999267948,1,1,1,1,1,1,1,1,1,1,17.53302741,1,0.0001,128,FixedL2
10,0.999509154,0.999527772,0.99933493,0.999430763,0.999334417,0.999558109,0.99954955,0.999357326,0.999452821,0.999400056,0.999205087,0.999288822,0.998915401,0.999100671,0.998922123,14.59183884,1,0.0001,128,FixedL2
1,0.999705478,0.999705078,0.999676744,0.999690858,0.999600618,0.999116608,0.999040511,0.999040511,0.999040511,0.998797821,1,1,1,1,1,13.89268899,1,0.0001,128,MLP
2,0.999607304,0.999663894,0.999510813,0.99958716,0.999467154,0.999558304,0.999551167,0.999519231,0.999534766,0.999402885,1,1,1,1,1,12.79700804,1,0.0001,128,MLP
3,0.999460043,0.999540224,0.999326456,0.999432971,0.999267633,0.999558304,0.999675325,0.999404762,0.999539583,0.999401291,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,14.39458632,1,0.0001,128,MLP
4,0.999263695,0.99928814,0.999169991,0.999228842,0.999002081,0.999558304,0.999695493,0.999362245,0.999528369,0.999395808,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,15.95695901,1,0.0001,128,MLP
5,0.999656391,0.999685162,0.999595223,0.99964012,0.999534056,1,1,1,1,1,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,14.00693965,1,0.0001,128,MLP
6,0.999460043,0.999543309,0.999320592,0.999431664,0.999266789,0.999116608,0.999103943,0.999102334,0.999101527,0.998812713,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,14.34670615,1,0.0001,128,MLP
7,0.998920139,0.999011609,0.998720824,0.998865484,0.998535198,0.999116217,0.999358974,0.998876404,0.999116013,0.998802524,1,1,1,1,1,14.53324699,1,0.0001,128,MLP
8,0.999509154,0.99953138,0.999438278,0.999484772,0.999333983,0.999558109,0.999670619,0.99941452,0.999542118,0.999401911,1,1,1,1,1,13.08314633,1,0.0001,128,MLP
9,0.999705493,0.999721134,0.9996609,0.999690973,0.999600611,1,1,1,1,1,1,1,1,1,1,14.00788999,1,0.0001,128,MLP
10,0.999116478,0.999212119,0.998936815,0.999073998,0.998801709,0.999558109,0.999672775,0.999357326,0.99951453,0.999400027,0.997615262,0.997756129,0.99724071,0.997495514,0.996765954,13.11637163,1,0.0001,128,MLP
1,0.999950913,0.99994809,0.999948802,0.999948441,0.999933435,1,1,1,1,1,1,1,1,1,1,17.28014445,1,0.0001,128,Novel
2,0.999214608,0.999286111,0.999013995,0.999149549,0.998934348,0.999116608,0.999103943,0.998850575,0.99897513,0.998806234,0.998807631,0.998883202,0.998617365,0.998748515,0.998383326,14.66700602,1,0.0001,128,Novel
3,0.999754565,0.999788875,0.999679849,0.999734276,0.999667063,0.999558304,0.999536178,0.999534451,0.999534882,0.999401342,1,1,1,1,1,16.66595435,1,0.0001,128,Novel
4,0.999950913,0.999948368,0.99993344,0.999940897,0.999933469,1,1,1,1,1,1,1,1,1,1,16.15228534,1,0.0001,128,Novel
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.52713418,1,0.0001,128,Novel
6,0.999067347,0.99914735,0.998872834,0.999009587,0.998733547,0.999116608,0.999197864,0.998989822,0.999092999,0.99881211,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,15.56537485,1,0.0001,128,Novel
7,0.999901831,0.999927767,0.999864974,0.999896347,0.999866821,1,1,1,1,1,1,1,1,1,1,16.20013165,1,0.0001,128,Novel
8,0.998723801,0.998862425,0.998362408,0.998610676,0.998268917,0.999558109,0.999518304,0.99941452,0.999465837,0.999401945,0.998807631,0.998874894,0.998495233,0.998683628,0.998382857,14.12702608,1,0.0001,128,Novel
9,0.999803662,0.999840421,0.999747534,0.99979392,0.999733753,0.999558109,0.999683544,0.999393204,0.999537905,0.999399099,1,1,1,1,1,15.26562405,1,0.0001,128,Novel
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.27916622,1,0.0001,128,Novel
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.46410322,1,0.0001,256,Adaptive
2,0.999754565,0.999741238,0.999710262,0.999725739,0.999666924,1,1,1,1,1,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,9.990260601,1,0.0001,256,Adaptive
3,0.999656391,0.999700128,0.999530579,0.999615088,0.999533943,0.999116608,0.999211503,0.998939213,0.999074465,0.998802577,1,1,1,1,1,10.19007969,1,0.0001,256,Adaptive
4,0.99901826,0.999091621,0.998683715,0.998885712,0.998670019,0.999116608,0.999048756,0.999048756,0.999048756,0.998791208,0.998807631,0.998745819,0.998373102,0.998555228,0.998384185,9.795447826,1,0.0001,256,Adaptive
5,0.999558217,0.999536813,0.99947444,0.999505533,0.999400931,0.999558304,0.99953271,0.999360614,0.999446034,0.999399057,1,1,1,1,1,9.701642752,1,0.0001,256,Adaptive
6,0.999607304,0.999633223,0.99950777,0.999570344,0.999466729,1,1,1,1,1,0.999602544,0.999580537,0.999457701,0.999518648,0.999460998,10.30460334,1,0.0001,256,Adaptive
7,0.999312816,0.999261893,0.999198164,0.999229986,0.999067681,1,1,1,1,1,1,1,1,1,1,9.700707674,1,0.0001,256,Adaptive
8,0.999214647,0.999346109,0.998956871,0.999150369,0.998934791,0.999558109,0.999518304,0.99941452,0.999465837,0.999401945,0.999205087,0.999165985,0.999037533,0.999101497,0.998921752,10.45100069,1,0.0001,256,Adaptive
9,0.999509154,0.999519655,0.999452431,0.999485682,0.999334528,0.999116217,0.999082569,0.999036609,0.999057816,0.998798823,0.999602544,0.999586777,0.999579832,0.999582957,0.999461012,10.06670475,1,0.0001,256,Adaptive
10,0.999312816,0.999323305,0.999202076,0.999262563,0.999067895,1,1,1,1,1,1,1,1,1,1,10.02934933,1,0.0001,256,Adaptive
1,0.999705478,0.999735952,0.999600745,0.999668153,0.999600661,0.999116608,0.999074074,0.998721228,0.998895152,0.998798791,0.999602544,0.999708285,0.999457701,0.999582613,0.999460971,10.89756083,1,0.0001,256,ElasticNet
2,0.99901826,0.99905932,0.998764973,0.998911157,0.998668001,0.999116608,0.999103943,0.998944518,0.999022864,0.998805996,0.999205087,0.999295062,0.999037533,0.99916557,0.998921935,10.41046667,1,0.0001,256,ElasticNet
3,0.999852739,0.999860147,0.999814849,0.999837466,0.999800233,1,1,1,1,1,1,1,1,1,1,11.2115047,1,0.0001,256,ElasticNet
4,0.999312782,0.999280502,0.999173764,0.99922685,0.999068618,0.999116608,0.999049612,0.998873964,0.998961167,0.998791428,0.998807631,0.99874648,0.998752017,0.998748902,0.998382612,10.37841082,1,0.0001,256,ElasticNet
5,0.999803652,0.999824012,0.99973383,0.999778834,0.999733762,0.999558304,0.999680715,0.999360614,0.999520153,0.999399022,1,1,1,1,1,11.15845728,1,0.0001,256,ElasticNet
6,0.999950913,0.999964255,0.999932469,0.999948356,0.999933337,1,1,1,1,1,1,1,1,1,1,12.62545061,1,0.0001,256,ElasticNet
7,0.999214647,0.999223917,0.998982549,0.999102457,0.998934729,0.999558109,0.999679076,0.999438202,0.99955822,0.999401047,0.999205087,0.999162479,0.998915401,0.999037059,0.998922393,10.84583116,1,0.0001,256,ElasticNet
